MINE_ID,CONTROLLER_ID,CONTROLLER_NAME,OPERATOR_ID,OPERATOR_NAME,CONTRACTOR_ID,DOCUMENT_NO,SUBUNIT_CD,SUBUNIT,ACCIDENT_DT,CAL_YR,CAL_QTR,FISCAL_YR,FISCAL_QTR,ACCIDENT_TIME,DEGREE_INJURY_CD,DEGREE_INJURY,FIPS_STATE_CD,UG_LOCATION_CD,UG_LOCATION,UG_MINING_METHOD_CD,UG_MINING_METHOD,MINING_EQUIP_CD,MINING_EQUIP,EQUIP_MFR_CD,EQUIP_MFR_NAME,EQUIP_MODEL_NO,SHIFT_BEGIN_TIME,CLASSIFICATION_CD,CLASSIFICATION,ACCIDENT_TYPE_CD,ACCIDENT_TYPE,NO_INJURIES,TOT_EXPER,MINE_EXPER,JOB_EXPER,OCCUPATION_CD,OCCUPATION,ACTIVITY_CD,ACTIVITY,INJURY_SOURCE_CD,INJURY_SOURCE,NATURE_INJURY_CD,NATURE_INJURY,INJ_BODY_PART_CD,INJ_BODY_PART,SCHEDULE_CHARGE,DAYS_RESTRICT,DAYS_LOST,TRANS_TERM,RETURN_TO_WORK_DT,IMMED_NOTIFY_CD,IMMED_NOTIFY,INVEST_BEGIN_DT,narrative,CLOSED_DOC_NO,COAL_METAL_IND
1400124,M02727,Monarch Cement Company,L03405,The Monarch Cement Company,,220220490004,30,MILL OPERATION/PREPARATION PLANT,2022-02-07,2022,1,2022,2,1200.0,4,DYS AWY FRM WRK & RESTRCTD ACT,20,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,18,SLIP OR FALL OF PERSON,17,Fall to the walkway or working surface,1.0,5.1,5.1,1.52,399,"Miner, Prospector, NEC",013,"Climb scaffolds, Ladders",117,GROUND,330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,0.0,42.0,300.0,Y,09/05/2023,? ,NO VALUE FOUND,,"Employee was changing valves at bulk silos on the roof. They stepped down off the roll around ladder and slipped on a small patch of ice. Employee fell, twisting left knee. Grade II MCL strain. Will be off work 3-6 weeks. ",320221030002,M
1516054,0178863,Javelin Global Commodities (UK) Ltd,0190634,"Bluegrass Natural Resources, LLC",,220243060016,30,MILL OPERATION/PREPARATION PLANT,2024-08-05,2024,3,2024,4,510.0,3,DAYS AWAY FROM WORK ONLY,21,?,NO VALUE FOUND,?,NO VALUE FOUND,09,"Carriage-mounted drills, Rail, Rubber-tired, Jumbo, Air-track drill",018,Caterpillar,D9T,500.0,18,SLIP OR FALL OF PERSON,30,Over-exertion NEC,1.0,25.0,0.23,8,368,"Bulldozer operator, Universal operator, Heavy equipment operator, Operating engineer",023,Getting on or off equipment,076,SURFACE MINING MACHINES,330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,0.0,0.0,53.0,N,01/07/2025,? ,NO VALUE FOUND,,"Employee was stepping up from the ground on a dozer & said they twisted their knee. The employee refused medical treatment and continued to work. The employee saw their doctor the following week, it was determined that the employee had a torn meniscus and had surgery on 10/23/2024. Employee continued to work until the surgery. Employee is scheduled to return to work on 11/08/2024.",320250100004,C
1518986,C03974,Thomas R  Hamilton,P01158,Nally & Hamilton Enterprises Inc,,220243040001,30,MILL OPERATION/PREPARATION PLANT,2024-10-18,2024,4,2025,1,1230.0,3,DAYS AWAY FROM WORK ONLY,21,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,27,Over-exertion in lifting objects,1.0,14.0,4.0,12,314,Coal sampler,028,Handling supplies or material,004,BAGS,330,"SPRAIN,STRAIN RUPT DISC",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0.0,0.0,51.0,N,01/03/2025,? ,NO VALUE FOUND,,Employee was picking up coal sample bag of coal when felt left shoulder pop and sharp pain through left shoulder. Employee didn't seek medical attention until 10/24/2024.,320250070003,C
1600352,0164041,DADA Holdings LLC; Concord Resources Ltd,0148374,Atalco Gramercy LLC,,220222450009,30,MILL OPERATION/PREPARATION PLANT,2022-05-17,2022,2,2022,3,1700.0,5,DAYS RESTRICTED ACTIVITY ONLY,22,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,1630.0,10,HANDTOOLS (NONPOWERED),27,Over-exertion in lifting objects,1.0,0.65,0.65,.65,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",030,Hand tools (not powered),046,"AXE,HAMMER,SLEDGE",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0.0,7.0,0.0,N,05/25/2022,? ,NO VALUE FOUND,,"After closing  the screen box on zero cone pump, employee set the maul down when EE felt a sharp pain in EE's back. ",,M
2000044,0119681,Holcim Ltd,0051046,Holcim (US) Inc.,,220241520017,30,MILL OPERATION/PREPARATION PLANT,2024-05-28,2024,2,2024,3,800.0,5,DAYS RESTRICTED ACTIVITY ONLY,26,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,38,"Absorption of radiations, caustics, toxic and noxious substances",1.0,0.06,0.06,.06,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",028,Handling supplies or material,024,"CHEMICALS,CHEM COMP,NEC",130,"BURN,CHEMICL-FUME,COMPOUN",511,THIGH/FEMUR,0.0,5.0,0.0,N,06/04/2024,? ,NO VALUE FOUND,,The worker was transporting buckets with wet clinker and suffered superficial chemical burns due to the contact with the caustic material.,320241580006,M
2100820,M00222,USX Corp (United States Steel Corp),L09505,United States Steel Corp-Minnesota Ore Operations,VZU,220250510014,30,MILL OPERATION/PREPARATION PLANT,2025-02-05,2025,1,2025,2,1530.0,3,DAYS AWAY FROM WORK ONLY,27,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,608.0,09,HANDLING OF MATERIALS,27,Over-exertion in lifting objects,1.0,0.04,0.04,.04,390,"Silo operator, Bin puller, Truck loader",028,Handling supplies or material,088,"METAL,NEC(PIPE,WIRE,NAIL)",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0.0,0.0,7.0,N,02/19/2025,? ,NO VALUE FOUND,,Operator was raising landing gear on a semi-trailer and strained their back,,M
2103404,M00106,Cleveland-Cliffs Inc,0051885,United Taconite LLC,,220230320013,30,MILL OPERATION/PREPARATION PLANT,2023-01-18,2023,1,2023,2,1130.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",27,?,NO VALUE FOUND,?,NO VALUE FOUND,29,Hand tools (powered),121,Not Reported,,700.0,17,MACHINERY,08,Struck by... NEC,1.0,26.44,26.44,17.38,306,Welder (non-shop),031,Hand tools (powered),057,"HAND TOOLS,POWERED,NEC",180,"CUT,LACER,PUNCT-OPN WOUND",320,WRIST,0.0,0.0,0.0,N,01/19/2023,? ,NO VALUE FOUND,,"Employee was cutting a rubber hose with a battery-powered, handheld cutoff tool. The wheel caught and kicked the tool back causing the cutoff wheel to cut through the employee's leather work glove and into their left wrist. Resulting injury required 7 sutures.",,M
2300134,M06982,Buzzi Unicem S P A,L17977,Buzzi Unicem USA,,220232570017,30,MILL OPERATION/PREPARATION PLANT,2023-09-01,2023,3,2023,4,700.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",29,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,01,Struck against stationary object,1.0,4.46,4.46,.08,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",039,Machine maintenance,086,METAL COVERS & GUARDS,180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,09/01/2023,? ,NO VALUE FOUND,,"The employee was attempting to remove a metal valve seal from a valve at the bottom of a rail car. As employee pulled on the metal seal, in attempt to break the metal seal, employee cut the inside of left middle finger that required professional medical treatment.",,M
2302475,M09210,Mark  Magruder,L11956,"Magruder Limestone Company, Inc.",,220243580002,30,MILL OPERATION/PREPARATION PLANT,2024-12-18,2024,4,2025,1,1510.0,5,DAYS RESTRICTED ACTIVITY ONLY,29,?,NO VALUE FOUND,?,NO VALUE FOUND,24,"Front-end loader, Tractor-shovel, Payloader, Highlift, Skip loader",018,Caterpillar,982M,630.0,12,POWERED HAULAGE,21,"Caught in, under or between a moving and a stationary object",1.0,0.12,0.12,.12,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",028,Handling supplies or material,076,SURFACE MINING MACHINES,170,CRUSHING,530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,0.0,3.0,0.0,N,12/26/2024,? ,NO VALUE FOUND,,Loading a water hose into a loader bucket the injured employee reported their foot got stuck in the mud. EE could not move and the bucket came down on EE's foot (R).,320243650001,M
2600002,M13867,John  Gehret,L18161,Premier Magnesia LLC,,220250130027,30,MILL OPERATION/PREPARATION PLANT,2025-01-09,2025,1,2025,2,640.0,4,DYS AWY FRM WRK & RESTRCTD ACT,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,33,Contact with hot objects or substances,1.0,0.31,0.31,.25,414,"Quality control technician, Laboratory technician, Laboratory assistant",043,"Office and lab work, Clerical",075,"MACHINE-MILL,CLEANING PLT",120,BURN OR SCALD (HEAT),340,FINGER(S)/THUMB,0.0,2.0,2.0,N,01/14/2025,? ,NO VALUE FOUND,,"Employee was pulling a sulfur boat out of the leako with a pair of tongs and dropped it. Natural instinct was to try and pick it up, when EE reached to grab it  EE barely touched the sulfur boat and burned right index finger and thumb.",320250150001,M
2600500,0149763,Barrick Nevada Holding LLC; Newmont USA Limited,0165474,Nevada Gold Mines LLC,W309,220223320033,30,MILL OPERATION/PREPARATION PLANT,2022-11-14,2022,4,2023,1,1430.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,06,"Blow pipe, Blow gun, Air lance",121,Not Reported,,700.0,17,MACHINERY,38,"Absorption of radiations, caustics, toxic and noxious substances",1.0,2.0,2.0,4.23,328,"Utility man, Shift tech, Service/Dump truck operator",004,"Blow gun, Airlance",021,"ACIDS,ALKALI,WET CEMENT",130,"BURN,CHEMICL-FUME,COMPOUN",350,"UPPER EXTREMITIES, MULTIPLE",0.0,0.0,0.0,N,11/15/2022,? ,NO VALUE FOUND,,"Blocked transfer line impeded (frozen product) the flow of material. In an attempt to push the product through to the receiving tank, the driver attached an airline. The pressure caused the material to mist from the air connection exposing the driver to the sodium hydroxide. The result was a chemical burn of left hand; full thickness burn of left forearm.",,M
2602081,0113083,SSR Mining Incorporated,0132894,Marigold Mining Co,NLD,220231390009,30,MILL OPERATION/PREPARATION PLANT,2023-05-18,2023,2,2023,3,1300.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,21,"Caught in, under or between a moving and a stationary object",1.0,8.17,0.12,2.69,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",028,Handling supplies or material,086,METAL COVERS & GUARDS,180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,05/19/2023,? ,NO VALUE FOUND,,While lifting a section of walkway grating into position the worker's gloved right pinky finger was pinched between the grating and the frame it sits on causing a pinched finger with a minor cut.,,M
2602674,0149763,Barrick Nevada Holding LLC; Newmont USA Limited,0165474,Nevada Gold Mines LLC,,220223570001,30,MILL OPERATION/PREPARATION PLANT,2022-12-12,2022,4,2023,1,1113.0,4,DYS AWY FRM WRK & RESTRCTD ACT,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,645.0,18,SLIP OR FALL OF PERSON,17,Fall to the walkway or working surface,1.0,23.38,23.38,23.38,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",028,Handling supplies or material,117,GROUND,200,DISLOCATION,450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0.0,34.0,54.0,N,11/09/2023,? ,NO VALUE FOUND,,"Ee was putting chock blocks down on EE's vehicle and EE slipped on ice, falling to the ground. Seen at Golden Health, diagnosed with a dislocated shoulder which was manually reduced. Released to return to work with restrictions site can accommodate.",320233240001,M
2800539,0141561,Randy  Gornitzky,0157613,Empire Blended Products Inc,,220231930002,30,MILL OPERATION/PREPARATION PLANT,2023-07-05,2023,3,2023,4,1030.0,3,DAYS AWAY FROM WORK ONLY,34,?,NO VALUE FOUND,?,NO VALUE FOUND,46,"Packaging machine, Bagger, Sewing machine, Palletizer",121,Not Reported,,800.0,17,MACHINERY,20,"Caught in, under or between running or meshing objects",1.0,0.5,0.5,.5,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",063,Mill equipment,075,"MACHINE-MILL,CLEANING PLT",310,"SCRATCH,ABRASION,SUPERFCL",340,FINGER(S)/THUMB,0.0,0.0,2.0,N,07/10/2023,? ,NO VALUE FOUND,,"Employee was working on palletizer and pinched a finger on the bed of palletizer, scraping some skin off.",320231990001,M
2901043,M00582,Texas United Corp,L00708,United Salt Carlsbad LLC,,220220670020,30,MILL OPERATION/PREPARATION PLANT,2022-02-28,2022,1,2022,2,1930.0,5,DAYS RESTRICTED ACTIVITY ONLY,35,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1900.0,09,HANDLING OF MATERIALS,27,Over-exertion in lifting objects,1.0,1.46,1.46,.46,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",028,Handling supplies or material,004,BAGS,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0.0,3.0,0.0,N,03/07/2022,? ,NO VALUE FOUND,,"Employee was lifting a 50lb bag of Red Iron oxide and felt pain in lower back. Took employee to the Dr. and had employee evaluated, Dr. released to restricted work duty ",,M
3000292,M11018,Tradebe Northeast LLC,L14430,Norlite,,220222290036,30,MILL OPERATION/PREPARATION PLANT,2022-08-05,2022,3,2022,4,800.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",36,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,08,Struck by... NEC,1.0,0.06,0.06,.06,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",039,Machine maintenance,092,PULVERIZED MINERAL (DUST),320,DUST IN EYES,130,EYE(S) OPTIC NERVE/VISON,0.0,0.0,0.0,N,08/05/2022,? ,NO VALUE FOUND,,A Finish plant employee had dust get into eyes causing irritation. This was reported on Monday morning 8/9/22. One source was called and EE was sent to the Eye Doctor for first aid and evaluation. Had follow up and was given steroids to help with the inflammation.,,M
3102142,M00127,Jeffrey  Goodman,L00115,Cumberland Sand and Gravel,,220240050013,30,MILL OPERATION/PREPARATION PLANT,2023-12-21,2023,4,2024,1,1630.0,5,DAYS RESTRICTED ACTIVITY ONLY,37,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,04,Struck by falling object,1.0,7.25,2.31,2.31,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",039,Machine maintenance,086,METAL COVERS & GUARDS,160,"CONTUSN,BRUISE,INTAC SKIN",511,THIGH/FEMUR,0.0,5.0,0.0,N,12/29/2023,? ,NO VALUE FOUND,,"EE was helping flip a stuck Rip Rap flop gate, once the gate freed up it fell onto EE's upper left leg. EE initially said was ok but came to work the next morning with leg swollen. EE was taken to urgent care and diagnosed with a severe bruise and given restrictions against prolonged standing, climbing, etc. thus making this accident reportable.",,M
3102153,M00221,Minnesota Mining & Manufacturing Company,L00273,3M Company,,220230860008,30,MILL OPERATION/PREPARATION PLANT,2023-03-10,2023,1,2023,2,1300.0,5,DAYS RESTRICTED ACTIVITY ONLY,37,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,27,Over-exertion in lifting objects,1.0,0.37,0.37,.37,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",028,Handling supplies or material,008,"CONTAINERS,NEC",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0.0,16.0,0.0,N,04/12/2023,? ,NO VALUE FOUND,,Miner was cleaning out a spill containment pallet and placing material into a 5-gallon bucket to be lifted into a 55-gallon drum. The miner overloaded the 5-gallon bucket to approximately 80 lbs. and when lifting it strained their back. The miner was not seen at a clinic until 3/17/23 where they were prescribed medication and restrictions.,320231230002,M
3102153,M00221,Minnesota Mining & Manufacturing Company,L00273,3M Company,,220242500010,30,MILL OPERATION/PREPARATION PLANT,2024-08-26,2024,3,2024,4,930.0,5,DAYS RESTRICTED ACTIVITY ONLY,37,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,30,Over-exertion NEC,1.0,20.6,17.17,3.42,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",039,Machine maintenance,127,"MISCELLANEOUS,NEC",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0.0,72.0,0.0,N,12/04/2024,? ,NO VALUE FOUND,,"A miner was troubleshooting a crusher oil leak. While leaning over shining a flashlight, the miner felt a sharp pain in their lower back. The miner went to the Emergency Room, was diagnosed with a strain and prescribed restrictions and medication.",320243450005,M
3300156,M00174,Martin Marietta Materials Inc,L16197,Martin Marietta Materials,,220231990008,30,MILL OPERATION/PREPARATION PLANT,2023-07-07,2023,3,2023,4,604.0,0,ACCIDENT ONLY,39,?,NO VALUE FOUND,?,NO VALUE FOUND,13,"Conveyor, Belt feeder, Stage loader, Hopper shaker, Belt structure",119,Not on this list,,300.0,08,FIRE,44,"Accident type, without injuries",0.0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0.0,,,,,06,MINE FIRE,07/07/2023,Belt stoppage allowed hot material to accumulate on cooler belt causing a belt fire. ,,M
3600153,M01622,Glasgow Inc,L01801,Glasgow Inc,,220220880029,30,MILL OPERATION/PREPARATION PLANT,2022-03-25,2022,1,2022,2,1200.0,5,DAYS RESTRICTED ACTIVITY ONLY,42,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,21,"Caught in, under or between a moving and a stationary object",1.0,0.77,0.77,.77,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",039,Machine maintenance,035,BELT CONVEYORS,160,"CONTUSN,BRUISE,INTAC SKIN",340,FINGER(S)/THUMB,0.0,3.0,0.0,N,03/29/2022,? ,NO VALUE FOUND,,"Employee was putting roller in and was struggling to get the roller to stand up next to another roller and while doing so, the hand rolled into the roller and got pinched between the two rollers.",320220900003,M
3607653,M02939,Asbury Carbons Inc,L03662,Asbury Graphite Mills Inc,,220221820016,30,MILL OPERATION/PREPARATION PLANT,2022-06-27,2022,2,2022,3,610.0,4,DYS AWY FRM WRK & RESTRCTD ACT,42,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,18,SLIP OR FALL OF PERSON,30,Over-exertion NEC,1.0,3.0,3.0,3,302,"Electrician, Lineman",092,"Walking, Running",010,"FLOOR,WALKING SURF-NOT UG",400,"UNCLASSIFIED,NOT DETERMED",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0.0,18.0,22.0,N,08/25/2022,? ,NO VALUE FOUND,,Was walking in to the plant and slipped on graphite pile in packing room ,320222420012,M
3607653,M02939,Asbury Carbons Inc,L03662,Asbury Graphite Mills Inc,,220222900001,30,MILL OPERATION/PREPARATION PLANT,2022-10-06,2022,4,2023,1,1730.0,3,DAYS AWAY FROM WORK ONLY,42,?,NO VALUE FOUND,?,NO VALUE FOUND,23,"Forklift, Plant cat, Telehandler, Hyster, Lift truck, Skid steer ",121,Not Reported,,1500.0,18,SLIP OR FALL OF PERSON,30,Over-exertion NEC,1.0,32.0,32.0,13.12,328,"Utility man, Shift tech, Service/Dump truck operator",023,Getting on or off equipment,117,GROUND,330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,0.0,0.0,1.0,N,10/10/2022,? ,NO VALUE FOUND,,was performing work in the forklift and knee buckled. ,,M
3607653,M02939,Asbury Carbons Inc,L03662,Asbury Graphite Mills Inc,,220250210008,30,MILL OPERATION/PREPARATION PLANT,2025-01-15,2025,1,2025,2,1515.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",42,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,18,SLIP OR FALL OF PERSON,30,Over-exertion NEC,1.0,34.92,34.92,5.62,456,"Assayer, Geologist, Metallurgist, Engineer, Engineer management",092,"Walking, Running",010,"FLOOR,WALKING SURF-NOT UG",330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,0.0,0.0,0.0,N,01/15/2025,? ,NO VALUE FOUND,,Employee was walking to locker room at the end of EE's shift to go home. Incident occurred by the Sweco/Duavac in Building #02. Employee was walking and felt a sharp pain in left knee and lower back making EE unable to walk on left leg.,320250240011,M
3608766,0186221,PT Delta Dunia Makmur Tbk,P22318,"Atlantic Carbon Group, Inc.",E951,220243270020,30,MILL OPERATION/PREPARATION PLANT,2024-11-09,2024,4,2025,1,800.0,9,INJURIES INVOLVNG NONEMPLOYEES,42,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,18,SLIP OR FALL OF PERSON,17,Fall to the walkway or working surface,1.0,40.0,25.0,40,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",092,"Walking, Running",117,GROUND,400,"UNCLASSIFIED,NOT DETERMED",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),6000.0,,,N,,? ,NO VALUE FOUND,11/09/2024,A contractor entered the site during non-working hours to retrieve a personal car spring from EE's personal storage trailer.  A guest that was accompanying the contractor heard a thud as back was turned towards the trailer. The guest turned and found the contractor lying on the ground with head injuries.,,C
3800007,0139981,Elementia Materiales,L17329,Giant Cement Company,Q659,220241640001,30,MILL OPERATION/PREPARATION PLANT,2024-06-03,2024,2,2024,3,2000.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",45,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,1900.0,10,HANDTOOLS (NONPOWERED),08,Struck by... NEC,1.0,5.0,0.02,.12,494,"Prep plant foreman, Supervisor, Mill plant supervisor, Kiln supervisor",030,Hand tools (not powered),049,KNIFE,180,"CUT,LACER,PUNCT-OPN WOUND",313,FOREARM/ULNAR/RADIUS,0.0,0.0,0.0,N,06/11/2024,? ,NO VALUE FOUND,,"Employee got a cut on EE's forearm from a razor blade attached to tubing being used to cut full filter bags for removal and changeout, resulting in 6 stitches",,M
3800007,0139981,Elementia Materiales,L17329,Giant Cement Company,,220223320049,30,MILL OPERATION/PREPARATION PLANT,2022-11-19,2022,4,2023,1,2230.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",45,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1900.0,09,HANDLING OF MATERIALS,21,"Caught in, under or between a moving and a stationary object",1.0,6.0,6.0,6,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",028,Handling supplies or material,088,"METAL,NEC(PIPE,WIRE,NAIL)",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,11/22/2022,? ,NO VALUE FOUND,,"The employee was loading blades onto a forklift. Once on the tine, the blade shifted forward smashing the employee's finger between that blade and a blade that had been previously loaded onto the forklift tine. On 11/22/22 the employee sought medical care and was diagnosed with a nondisplaced fracture of the left little finger",,M
